note_id,content,create_time,create_date_time,liked_count,comments_count,shared_count,last_modify_ts,note_url,ip_location,user_id,nickname,gender,profile_url,avatar,source_keyword,source_file,data_type,ad_filter_reason,cleaned_content,is_meaningful,is_duplicate,all_comments,Topic
5299893293549358,#曝蒋毅婚后私信女网友#有女生爆料说蒋毅曾私信过她我的妈呀……这蒋毅很难评啊 一波接一波的 他妻子真的很无辜吧 ,1779105291,2026-05-18 11:54:51+08:00,37,9,0,1779077229519,https://m.weibo.cn/detail/5299893293549358,河北,7479241593,阿赵的lover,f,https://m.weibo.cn/u/7479241593?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008aa8oVly8icmtqn4rtnj30u00u0goe.jpg?KID=imgbed,tva&Expires=1779088025&ssig=uoguciABcM",曝蒋毅婚后私信女网友,search_contents_2026-05-18.csv,search_post,,有女生爆料说蒋毅曾过她我的妈呀这蒋毅很难评啊 一波接一波的 他妻子真的很无辜吧 ,True,False,你们相信蒋毅吗 || 我天妻子好无辜啊 || 真的吗天呐这真的很难评,0
5299883163521040,#曝蒋毅婚后私信女网友#这是剧情照进现实了吗？曾经的赵韩樱子那一滴泪是多少人的白月光啊，现在的赵樱子说没法复刻当年的剧情了，剧里剧外应该不一样的吧#微博二创视频创作季# 561妙奇星语的微博视频 ,1779102876,2026-05-18 11:14:36+08:00,77,17,1,1779077229521,https://m.weibo.cn/detail/5299883163521040,北京,3962257622,561妙奇星语,f,https://m.weibo.cn/u/3962257622?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/ec2b40d6ly8i8bry9k3rnj20u00u040p.jpg?KID=imgbed,tva&Expires=1779088025&ssig=HveXRDyAIW",曝蒋毅婚后私信女网友,search_contents_2026-05-18.csv,search_post,,这是剧情照进现实了吗曾经的赵韩樱子那一滴泪是多少人的白月光啊现在的赵樱子说没法复刻当年的剧情了剧里剧外应该不一样的吧 561妙奇星语的微博视频 ,True,False,上热搜了如愿了 || 当年真的白月光 || 这过分了吧,0
5299896313185710,#曝蒋毅婚后私信女网友#我的妈呀 曝蒋毅婚后私信女网友 ,1779106011,2026-05-18 12:06:51+08:00,0,0,0,1779077229524,https://m.weibo.cn/detail/5299896313185710,上海,7957184189,希猫物语,f,https://m.weibo.cn/u/7957184189?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008Gvx6tly8id67887736j30u00u0my6.jpg?KID=imgbed,tva&Expires=1779088025&ssig=UCGs%2FJnlFo",曝蒋毅婚后私信女网友,search_contents_2026-05-18.csv,search_post,,我的妈呀 曝蒋毅婚后女网友 ,True,False,,0
5299896047636626,#曝蒋毅婚后私信女网友#网友曝蒋毅去年在已婚的情况下曾私信过自己甚至长得有点像，果然男人喜欢的都是一个类型的蒋毅老婆说目前还没有离婚，两人育有一女，后续的婚姻具体状况会跟关心的亲朋好友说明的如果这爆料是真的，蒋毅你陈笑飞啊 ,1779105948,2026-05-18 12:05:48+08:00,0,0,0,1779077229525,https://m.weibo.cn/detail/5299896047636626,安徽,7885618374,Poppy不happy,f,https://m.weibo.cn/u/7885618374?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.25.1028.1028.180/008BFfz8ly8id4ymo4ljhj30sk0tzwh3.jpg?KID=imgbed,tva&Expires=1779088025&ssig=nCAnLZh6Zr",曝蒋毅婚后私信女网友,search_contents_2026-05-18.csv,search_post,,网友曝蒋毅去年在已婚的情况下曾过自己甚至长得有点像果然男人喜欢的都是一个类型的蒋毅老婆说目前还没有离婚两人育有一女后续的婚姻具体状况会跟关心的亲朋好友说明的如果这爆料是真的蒋毅你陈笑飞啊 ,True,False,,0
5299895570532811,#曝蒋毅婚后私信女网友#我对他的印象还停留在陈笑飞…… ,1779105834,2026-05-18 12:03:54+08:00,0,0,0,1779077229526,https://m.weibo.cn/detail/5299895570532811,黑龙江,6486696106,祝你永远闪耀2711,f,https://m.weibo.cn/u/6486696106?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/0074ZvYKly8id1pa56gayj30u00u0wg5.jpg?KID=imgbed,tva&Expires=1779088025&ssig=35mBdU08VN",曝蒋毅婚后私信女网友,search_contents_2026-05-18.csv,search_post,,我对他的印象还停留在陈笑飞 ,True,False,,0
5299846263341679,谁懂姜乘澜这个丸子头教程 饱满好看焊在头上一天也不掉！ 写一封信的微博视频 ,1779094078,2026-05-18 08:47:58+08:00,5177,134,644,1779077317529,https://m.weibo.cn/detail/5299846263341679,广东,1763597487,写一封信,m,https://m.weibo.cn/u/1763597487?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/691e5cafly8h31p76k62vj20e80e874n.jpg?KID=imgbed,tva&Expires=1779088113&ssig=R8SPQdqMAy",谁懂姜乘澜这个丸子头教程,search_contents_2026-05-18.csv,search_post,,谁懂姜乘澜这个丸子头教程 饱满好看焊在头上一天也不掉 写一封信的微博视频 ,True,False,头发没这么长的怎么整 || 丸子头教程赶紧学起来 || 好看非常喜欢,0
5299211666982617,根据发质选择妆容！放大个人独有魅力小小的感悟随口唠唠 聊天局~#专业视频创作季##微博视频号迎新计划# 姜乘澜的微博视频 ,1778942779,2026-05-16 14:46:19+08:00,5969,347,199,1779077317534,https://m.weibo.cn/detail/5299211666982617,上海,6174824046,姜乘澜,f,https://m.weibo.cn/u/6174824046?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/006JSVOely8id8wga7hv0j30u00u0jw8.jpg?KID=imgbed,tva&Expires=1779088113&ssig=3d3rMLphWB",谁懂姜乘澜这个丸子头教程,search_contents_2026-05-18.csv,search_post,,根据发质选择妆容放大个人独有魅力小小的感悟随口唠唠 聊天局 姜乘澜的微博视频 ,True,False,歪个话题姐姐这个嘴好好看涂的什么 || 我喜欢那种清冷温柔的感觉但是我觉得我本人又是那种比较活泼搞笑类型的有点互相矛盾了 || 想问单眼皮怎么画眼妆呢,0
5299888587277097,#谁懂姜乘澜这个丸子头教程#丸子头的4⃣️种扎法😻扁头看这一篇就够啦！扁头细软塌有福啦#发型教程##一分钟精选视频扶持计划# 枫眠雪86的微博视频 ,1779104169,2026-05-18 11:36:09+08:00,72,6,0,1779077317538,https://m.weibo.cn/detail/5299888587277097,山东,5096284073,枫眠雪86,f,https://m.weibo.cn/u/5096284073?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/005yTuidly8i5kki4bf43j30u00u00uw.jpg?KID=imgbed,tva&Expires=1779088113&ssig=PW8HHM4Mr1",谁懂姜乘澜这个丸子头教程,search_contents_2026-05-18.csv,search_post,,丸子头的4种扎法扁头看这一篇就够啦扁头细软塌有福啦 枫眠雪86的微博视频 ,True,False,我是看会了后续还得再练练 || 好细致的教学 || 看了你的教程我扁头终于有救了那个后脑勺弧度太绝了,0
5299815027836546,#谁懂姜乘澜这个丸子头教程#谁还没刷到姜乘澜的丸子头！简单好上手，蓬松显颅顶高，慵懒又显脸小，手残党也能轻松拿捏，氛围感直接拉满。 ,1779086631,2026-05-18 06:43:51+08:00,68,2,1,1779077317541,https://m.weibo.cn/detail/5299815027836546,天津,6890922766,银子堆成山,f,https://m.weibo.cn/u/6890922766?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/007wlBNAly8icyckfkgz2j30u00u0dj1.jpg?KID=imgbed,tva&Expires=1779088113&ssig=nRpErBc8cV",谁懂姜乘澜这个丸子头教程,search_contents_2026-05-18.csv,search_post,,谁还没刷到姜乘澜的丸子头简单好上手蓬松显颅顶高慵懒又显脸小手残党也能轻松拿捏氛围感直接拉满 ,True,False,姜乘澜的丸子头真的太迷人了轻松get瞬间提升气质让人一见倾心,0
5299297432376292,#姜乘澜给化妆新手的8条建议#谁懂姜乘澜这个丸子头教程，简直了看了两遍就会了。 吟溪孰与译_的微博视频 ,1778963227,2026-05-16 20:27:07+08:00,4561,61,440,1779077317545,https://m.weibo.cn/detail/5299297432376292,浙江,7222147404,吟溪孰与译_,m,https://m.weibo.cn/u/7222147404?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.480.480.180/007SLossly8i4rqxjhmptj30dc0dcgm7.jpg?KID=imgbed,tva&Expires=1779088113&ssig=IGNij1zLDJ",谁懂姜乘澜这个丸子头教程,search_contents_2026-05-18.csv,search_post,,谁懂姜乘澜这个丸子头教程简直了看了两遍就会了 吟溪孰与译_的微博视频 ,True,False,你们觉得这个教程好用吗 || 总结一下视频内容 || 一看就会一学就废确实好看,0
5299822601175995,姜乘澜的丸子头确实好看可我没有那样的发量和长度呀细软炸毛星人还是更适合这个又快又方便又自然的丸子头～#谁懂姜乘澜这个丸子头教程# 非常讲感觉的微博视频 ,1779088437,2026-05-18 07:13:57+08:00,38,0,0,1779077317547,https://m.weibo.cn/detail/5299822601175995,安徽,7739364568,非常讲感觉,f,https://m.weibo.cn/u/7739364568?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.652.652.180/008rLAgMly8ibq4rts2foj30i40i4q43.jpg?KID=imgbed,tva&Expires=1779088113&ssig=euWsx0tp%2Br",谁懂姜乘澜这个丸子头教程,search_contents_2026-05-18.csv,search_post,,姜乘澜的丸子头确实好看可我没有那样的发量和长度呀细软炸毛星人还是更适合这个又快又方便又自然的丸子头 非常讲感觉的微博视频 ,True,False,,0
5299896048944784,#谁懂姜乘澜这个丸子头教程#诶！这个我怎么记得我上高中的时候学过呢 ,1779105948,2026-05-18 12:05:48+08:00,0,0,0,1779077317550,https://m.weibo.cn/detail/5299896048944784,辽宁,7932847472,阿源0723,f,https://m.weibo.cn/u/7932847472?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008ERq0Mly8hx4hghi8ryj30u00u0jvv.jpg?KID=imgbed,tva&Expires=1779088113&ssig=jux9r9HNg3",谁懂姜乘澜这个丸子头教程,search_contents_2026-05-18.csv,search_post,,诶这个我怎么记得我上高中的时候学过呢 ,True,False,,0
5299859984749032,周一啦我儿的入园打卡演我后面保安的的钢叉毫无违和地放他头上#谁懂姜乘澜这个丸子头教程#眼睛会了，等下让手试试  谁懂姜乘澜这个丸子头教程 ,1779097350,2026-05-18 09:42:30+08:00,19,7,0,1779077317551,https://m.weibo.cn/detail/5299859984749032,福建,2621854160,风吹走了大胖,f,https://m.weibo.cn/u/2621854160?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.81.1080.1080.180/9c4651d0ly8i6nrr9c8wuj20u00yjwkk.jpg?KID=imgbed,tva&Expires=1779088113&ssig=Qv5zna8Tjx",谁懂姜乘澜这个丸子头教程,search_contents_2026-05-18.csv,search_post,,周一啦我儿的入园打卡演我后面保安的的钢叉毫无违和地放他头上眼睛会了等下让手试试  谁懂姜乘澜这个丸子头教程 ,True,False,这头烫的也不精神啊 || 恒哥也演我 || 生无可恋JPG,0
5299238767952205,主动性强到不活在他人眼里 ,1778949240,2026-05-16 16:34:00+08:00,1421,33,278,1779077405148,https://m.weibo.cn/detail/5299238767952205,浙江,5974461535,人间吐司,f,https://m.weibo.cn/u/5974461535?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.960.960.180/006wkemPly8hsg0mftsa2j30qo0qogpi.jpg?KID=imgbed,tva&Expires=1779088191&ssig=RpOOnR1wgr",主动性强到不活在他人眼里,search_contents_2026-05-18.csv,search_post,,主动性强到不活在他人眼里 ,True,False,被人喜欢讨厌甚至无视 都很正常吧 || 人家是成功以后说的 || 马斯克知道自己说过这句话吗,0
5299892180487920,#主动性强到不活在他人眼里#我经常和我来访讲的一句话，你连被讨厌的勇气都没有，凭什么要人高看你一眼？在我的咨询室里，见过太多各方面都很优秀的女性，一进感情就变成了卑微的“乙方”对方一个冷淡的眼神，她就能内耗得整夜失眠，反复反思自己是不是做错了什么这种敏感，本质上是把自我的“定义权”拱手相让真正高主体性的人，活得像个绝对的“甲方”他们内心有一套坚不可摧的内部评价体系，你的看法是你的课题，与我无关这种硬核的屏蔽力，非但不是冷漠，反而会形成一种致命的魅力在两性博弈中，那些老子随时输得起、也随时走得掉的人，永远最掌握主动权委曲求全换不来尊重，唯有你自我的完整，才是关系的解药这一生不过是场体验，别人只是NPC，别让他们当了你剧本的主角你在两性关系里，最常在哪个节点上忍不住去迎合对方，弄丢了自己的主体性？,1779105026,2026-05-18 11:50:26+08:00,145,22,10,1779077405150,https://m.weibo.cn/detail/5299892180487920,浙江,2703597591,晓生,m,https://m.weibo.cn/u/2703597591?luicode=20000061&lfid=5299892180487920&launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/a125a017ly8id8jfiwwrej20u00u0gmn.jpg?KID=imgbed,tva&Expires=1779088192&ssig=2CKlVZeKn7",主动性强到不活在他人眼里,search_contents_2026-05-18.csv,search_post,,我经常和我来访讲的一句话你连被讨厌的勇气都没有凭什么要人高看你一眼在我的咨询室里见过太多各方面都很优秀的女性一进感情就变成了卑微的乙方对方一个冷淡的眼神她就能内耗得整夜失眠反复反思自己是不是做错了什么这种敏感本质上是把自我的定义权拱手相让真正高主体性的人活得像个绝对的甲方他们内心有一套坚不可摧的内部评价体系你的看法是你的课题与我无关这种硬核的屏蔽力非但不是冷漠反而会形成一种致命的魅力在两性博弈中那些老子随时输得起也随时走得掉的人永远最掌握主动权委曲求全换不来尊重唯有你自我的完整才是关系的解药这一生不过是场体验别人只是NPC别让他们当了你剧本的主角你在两性关系里最常在哪个节点上忍不住去迎合对方弄丢了自己的主体性,True,False,如果你正在经历婚姻危机或者想要分手复合直接我为你提供专业分析 || 勇敢追求被讨厌的勇气提升自己的魅力 || 主动勇敢定义自我活出魅力,0
