note_id,content,create_time,create_date_time,liked_count,comments_count,shared_count,last_modify_ts,note_url,ip_location,user_id,nickname,gender,profile_url,avatar,source_keyword,source_file,data_type,ad_filter_reason,cleaned_content,is_meaningful,is_duplicate
5285806778093625,#胃癌真的是拖出来的#你是不是也习惯了外卖、重口饮食、熬夜不规律作息，偶尔反酸胃疼也只随便吃点药扛过去？千万别大意!这些不起眼的胃部小不适，就是胃发出的求救信号，小炎症拖久了很可能慢慢发展成严重病变，胃癌正是我国第三大癌症死亡原因。千万别拿小胃病不当回事，身体给的信号要重视，定期检查、及时干预才是对自己的健康负责 CandySkyCourier的微博视频,1775746804,2026-04-09 15:00:04+08:00,145,13,9,1775726400710,https://m.weibo.cn/detail/5285806778093625,山东,7043606955,CandySkyCourier,m,https://m.weibo.cn/u/7043606955?luicode=20000061&lfid=5285806778093625&launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/007GGfVNly8iah50egmsoj30u00u0q5b.jpg?KID=imgbed,tva&Expires=1775737127&ssig=jlybrxq4IR",胃癌真的是拖出来的,search_contents_2026-04-09.csv,search_post,,你是不是也习惯了外卖重口饮食熬夜不规律作息偶尔反酸胃疼也只随便吃点药扛过去千万别大意这些不起眼的胃部小不适就是胃发出的求救信号小炎症拖久了很可能慢慢发展成严重病变胃癌正是我国第三大癌症死亡原因千万别拿小胃病不当回事身体给的信号要重视定期检查及时干预才是对自己的健康负责 CandySkyCourier的微博视频,True,False
5285841489363853,#健康科普# 【#胃癌真的是拖出来的# 】#胃癌是第三大癌症死亡原因# 4月9日是“国际护胃日”。在日复一日的忙碌中，大家习惯了外卖、重口味和不规律的作息，胃或多或少都有过不舒服的时候。但偶尔反酸、胃疼，很多人都不在乎，殊不知，这些看似不起眼的小毛病，很可能是胃部发出的求救信号。长期忽视、拖延不治，轻微的炎症可能慢慢发展成萎缩、肠化，再一步步演变为异型增生，最终拖成胃癌。胃癌在中国是第五大常见癌症，新增病例达358700例，占全国癌症病例总数的7.4%。同时，胃癌是第三大癌症死亡原因，占260万癌症死亡总数的10.1%。让我们一起来了解如何保护胃。胃癌真的是拖出来的！尤其这几件事别再做了,1775755080,2026-04-09 17:18:00+08:00,0,0,0,1775726400712,https://m.weibo.cn/detail/5285841489363853,,6391515162,广东科普,f,https://m.weibo.cn/u/6391515162?luicode=20000061&lfid=5285841489363853&launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.750.750.180/006Yy94ely8flij4ig67zj30ku0kumxv.jpg?KID=imgbed,tva&Expires=1775737137&ssig=fRr6eKRT3V",胃癌真的是拖出来的,search_contents_2026-04-09.csv,search_post,,   4月9日是国际护胃日在日复一日的忙碌中大家习惯了外卖重口味和不规律的作息胃或多或少都有过不舒服的时候但偶尔反酸胃疼很多人都不在乎殊不知这些看似不起眼的小毛病很可能是胃部发出的求救信号长期忽视拖延不治轻微的炎症可能慢慢发展成萎缩肠化再一步步演变为异型增生最终拖成胃癌胃癌在中国是第五大常见癌症新增病例达358700例占全国癌症病例总数的74同时胃癌是第三大癌症死亡原因占260万癌症死亡总数的101让我们一起来了解如何保护胃胃癌真的是拖出来的尤其这几件事别再做了,True,False
5285841447945057,#胃癌真的是拖出来的#早上不吃、中午乱吃、晚上大吃，这些习惯易成胃癌重要诱因，“吃饭时要专心，不要狼吞虎咽”，胃癌年轻化了。 科技小雁的微博视频 ,1775755070,2026-04-09 17:17:50+08:00,0,0,0,1775726400715,https://m.weibo.cn/detail/5285841447945057,广东,6672977024,科技小雁,f,https://m.weibo.cn/u/6672977024?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1053.1053.180/007hB89Gly8ha9yv13qy2j30t90t9ad9.jpg?KID=imgbed,tva&Expires=1775737095&ssig=RpZtvMN7xY",胃癌真的是拖出来的,search_contents_2026-04-09.csv,search_post,,早上不吃中午乱吃晚上大吃这些习惯易成胃癌重要诱因吃饭时要专心不要狼吞虎咽胃癌年轻化了 科技小雁的微博视频 ,True,False
5285836331156278,#胃癌真的是拖出来的#胃癌早期有什么信号？还能治愈吗？ 减少胃癌发病率，要避免这些因素！ 幽门螺杆菌：感染七亿国人的一类致癌物！ 最主要关联胃癌，还会引发胃黏膜相关淋巴瘤等。我国感染超7亿，早查早治能大幅降风险。#胃癌是第三大癌症死亡原因# ,1775753850,2026-04-09 16:57:30+08:00,55,1,0,1775726400717,https://m.weibo.cn/detail/5285836331156278,山东,5096284073,枫眠雪86,f,https://m.weibo.cn/u/5096284073?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/005yTuidly8i5kki4bf43j30u00u00uw.jpg?KID=imgbed,tva&Expires=1775737095&ssig=8vmQ2aCMZ2",胃癌真的是拖出来的,search_contents_2026-04-09.csv,search_post,,胃癌早期有什么信号还能治愈吗 减少胃癌发病率要避免这些因素 幽门螺杆菌感染七亿国人的一类致癌物 最主要关联胃癌还会引发胃黏膜相关淋巴瘤等我国感染超7亿早查早治能大幅降风险 ,True,False
5285840487973344,#胃癌真的是拖出来的#【#趁热吃可能吃出食管癌# 】据了解，世界卫生组织国际癌症研究机构早已将65℃以上的热饮列为2A类致癌物。当我们感到食物有明显温热感、灼烫感时，温度往往已超65℃，而刚出锅的粥汤、滚烫茶水、火锅烧烤等更是“高温重灾区”。转发承诺：对“趁热吃”说不！CCTV生活圈的微博视频 #35岁孕妇吃冰箱剩菜后去世##女子空腹半斤蓝莓连吃两天患胃石症##胃不好的人每天belike#,1775754841,2026-04-09 17:14:01+08:00,0,0,0,1775726400719,https://m.weibo.cn/detail/5285840487973344,,1288429914,今视频长天新闻,m,https://m.weibo.cn/u/1288429914?luicode=20000061&lfid=5285840487973344&launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.600.600.180/001pc7tEly8i1trdqpgroj60go0gogm502.jpg?KID=imgbed,tva&Expires=1775737148&ssig=WT5A8IZNhm",胃癌真的是拖出来的,search_contents_2026-04-09.csv,search_post,, 据了解世界卫生组织国际癌症研究机构早已将65以上的热饮列为2A类致癌物当我们感到食物有明显温热感灼烫感时温度往往已超65而刚出锅的粥汤滚烫茶水火锅烧烤等更是高温重灾区转发承诺对趁热吃说不CCTV生活圈的微博视频 ,True,False
5285840231596472,#胃癌真的是拖出来的##胃癌是第三大癌症死亡原因#📌 一条必须记住的病变链：慢性炎症 → 萎缩性胃炎 → 肠上皮化生 → 异型增生 → 胃癌外卖、重口味、熬夜、压力大……胃酸、胃胀、反酸、隐痛——别当小事。长期忽视，真的会一步步拖成癌。⚠️ 不舒服，早点做胃镜。转给所有不爱护胃的人。#胃癌预防#  #千威#,1775754780,2026-04-09 17:13:00+08:00,0,0,0,1775726400721,https://m.weibo.cn/detail/5285840231596472,山东,8434343934,健康小噜噜,f,https://m.weibo.cn/u/8434343934?luicode=20000061&lfid=5285840231596472&launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/009cNE9oly8i9cds0lu5fj30u00u00vm.jpg?KID=imgbed,tva&Expires=1775737159&ssig=xUlmTCVUEJ",胃癌真的是拖出来的,search_contents_2026-04-09.csv,search_post,, 一条必须记住的病变链慢性炎症  萎缩性胃炎  肠上皮化生  异型增生  胃癌外卖重口味熬夜压力大胃酸胃胀反酸隐痛别当小事长期忽视真的会一步步拖成癌 不舒服早点做胃镜转给所有不爱护胃的人  ,True,False
5285771290346374,介绍一下我的老公！@孙丞潇 ,1775738343,2026-04-09 12:39:03+08:00,133967,11063,2280,1775726688373,https://m.weibo.cn/detail/5285771290346374,上海,1195366567,金莎,f,https://m.weibo.cn/u/1195366567?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/001iTDrVly8gop6a1r86gj60e80e875402.jpg?KID=imgbed,tva&Expires=1775737435&ssig=e0UEh4GPTM",金莎孙丞潇已完成婚前财产公证,search_contents_2026-04-09.csv,search_post,,介绍一下我的老公 ,True,False
5285787761378197,#金莎孙丞潇已完成婚前财产公证#相差19岁的俩人，竟然结婚了，2022年官宣恋情，2023年金莎称“好男人不在市场流通”，已考虑结婚。2025年孙丞潇在冰岛钻石沙滩极光下求婚成功。现在结婚了，以后一直幸福吧。 ,1775742270,2026-04-09 13:44:30+08:00,167,25,0,1775726688384,https://m.weibo.cn/detail/5285787761378197,陕西,7745083311,桃栀漫悸,f,https://m.weibo.cn/u/7745083311?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/008s9zYzly8ic01c2i2ldj30u00u0dij.jpg?KID=imgbed,tva&Expires=1775737435&ssig=wTZXz88pcj",金莎孙丞潇已完成婚前财产公证,search_contents_2026-04-09.csv,search_post,,相差19岁的俩人竟然结婚了2022年官宣恋情2023年金莎称好男人不在市场流通已考虑结婚2025年孙丞潇在冰岛钻石沙滩极光下求婚成功现在结婚了以后一直幸福吧 ,True,False
5285776407399075,#金莎孙丞潇领证#姐姐1983年弟弟2000年，他用53天给金莎做了159道不重样的菜，俘获了她的芳心，现在终于修成正果了 ，金莎孙丞潇已完成婚前财产公证 ,1775739563,2026-04-09 12:59:23+08:00,123,21,10,1775726688389,https://m.weibo.cn/detail/5285776407399075,内蒙古,7813318502,薄荷牛奶_,f,https://m.weibo.cn/u/7813318502?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/008wLT4aly8i8s6sl56nfj30u00u075l.jpg?KID=imgbed,tva&Expires=1775737435&ssig=oE8uzcWWIz",金莎孙丞潇已完成婚前财产公证,search_contents_2026-04-09.csv,search_post,,姐姐1983年弟弟2000年他用53天给金莎做了159道不重样的菜俘获了她的芳心现在终于修成正果了 金莎孙丞潇已完成婚前财产公证 ,True,False
5285814089024178,#金莎孙丞潇领证# 孙丞潇越看越靠谱，性格温和又细心，对金莎耐心又体贴，不管大事小事都照顾得很周到。金莎自己也说，他就是上天送给她的人生礼物。金莎孙丞潇已完成婚前财产公证，两人以行动打破偏见。恭喜恭喜，真的很般配，要一直幸福下去。 ,1775748547,2026-04-09 15:29:07+08:00,127,16,0,1775726688393,https://m.weibo.cn/detail/5285814089024178,吉林,6541838329,几许夏季_,f,https://m.weibo.cn/u/6541838329?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/0078ISZrly8iae9iln46gj30u00u0mz2.jpg?KID=imgbed,tva&Expires=1775737435&ssig=2p93TuQEaw",金莎孙丞潇已完成婚前财产公证,search_contents_2026-04-09.csv,search_post,, 孙丞潇越看越靠谱性格温和又细心对金莎耐心又体贴不管大事小事都照顾得很周到金莎自己也说他就是上天送给她的人生礼物金莎孙丞潇已完成婚前财产公证两人以行动打破偏见恭喜恭喜真的很般配要一直幸福下去 ,True,False
5285783147644402,#金莎孙丞潇已完成婚前财产公证#这样对双方都挺好的，很清醒的爱，真的是看起来很幸福的一对姐弟恋哇，祝俩人新婚快乐幸幸福福的🥰#金莎孙丞潇领证# ,1775741170,2026-04-09 13:26:10+08:00,260,58,14,1775726688397,https://m.weibo.cn/detail/5285783147644402,澳大利亚,7336877965,wode公主殿下,f,https://m.weibo.cn/u/7336877965?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/0080wN7nly8ibwq6vtstaj30u00u0tbc.jpg?KID=imgbed,tva&Expires=1775737435&ssig=UhIw2VENCc",金莎孙丞潇已完成婚前财产公证,search_contents_2026-04-09.csv,search_post,,这样对双方都挺好的很清醒的爱真的是看起来很幸福的一对姐弟恋哇祝俩人新婚快乐幸幸福福的 ,True,False
5285842631526526,#金莎孙丞潇已完成婚前财产公证#孙丞潇一直都让人觉得很踏实，他一直在攒小金块，也攒五金，因为刚出来，也没有那么有钱，所以他一步一步慢慢来，可见他的用心。真的爱你的人不会说没有，而是会默默去努力，就像孙丞潇这样，他跟金莎差距确实有点大，但他会去准备应该给这些东西，也难怪金莎会选择他。 娱圈十三妹的微博视频娱乐,1775755352,2026-04-09 17:22:32+08:00,0,0,0,1775726688399,https://m.weibo.cn/detail/5285842631526526,江苏,3594346077,娱评少女程小艾,f,https://m.weibo.cn/u/3594346077?luicode=20000061&lfid=5285842631526526&launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.600.600.180/d63d5e5dly8i38pvu4li3j20go0go0u7.jpg?KID=imgbed,tva&Expires=1775737447&ssig=issoflhh2s",金莎孙丞潇已完成婚前财产公证,search_contents_2026-04-09.csv,search_post,,孙丞潇一直都让人觉得很踏实他一直在攒小金块也攒五金因为刚出来也没有那么有钱所以他一步一步慢慢来可见他的用心真的爱你的人不会说没有而是会默默去努力就像孙丞潇这样他跟金莎差距确实有点大但他会去准备应该给这些东西也难怪金莎会选择他 娱圈十三妹的微博视频娱乐,True,False
5285793205586121,金莎教他人情世故他教金沙热爱生活刘晓庆说中国女人还是放弃自己太早了只有金莎听进去了，女大十五，十全大补啊祝他们幸福！#金莎孙丞潇已完成婚前财产公证# 绑娜娜的微博视频 ,1775743568,2026-04-09 14:06:08+08:00,104,31,0,1775726688403,https://m.weibo.cn/detail/5285793205586121,江西,6573666710,绑娜娜,f,https://m.weibo.cn/u/6573666710?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.720.720.180/007aSr0qly8i1v86hy04yj30k00k0dh8.jpg?KID=imgbed,tva&Expires=1775737435&ssig=x45MzA10dZ",金莎孙丞潇已完成婚前财产公证,search_contents_2026-04-09.csv,search_post,,金莎教他人情世故他教金沙热爱生活刘晓庆说中国女人还是放弃自己太早了只有金莎听进去了女大十五十全大补啊祝他们幸福 绑娜娜的微博视频 ,True,False
