note_id,content,create_time,create_date_time,liked_count,comments_count,shared_count,last_modify_ts,note_url,ip_location,user_id,nickname,gender,profile_url,avatar,source_keyword,source_file,data_type,ad_filter_reason,cleaned_content,is_meaningful,is_duplicate
5301827073741288,#小狗护主中弹三次手术后出院#大部分狗狗的眼里只有主人，它不懂什么是爱，它只知道要保护主人罢了。明明它小小一只却有勇气对抗有枪的坏人，我流泪了！ -龙猫的小碗-的微博视频 ,1779566340,2026-05-23 19:59:00+08:00,32,1,0,1779541441655,https://m.weibo.cn/detail/5301827073741288,中国香港,7860622842,-龙猫的小碗-,f,https://m.weibo.cn/u/7860622842?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008zYn5oly8idd3avmu8xj30u00u0wi4.jpg?KID=imgbed,tva&Expires=1779552235&ssig=POACdmWu2O",小狗护主中弹三次手术后出院,search_contents_2026-05-23.csv,search_post,,大部分狗狗的眼里只有主人它不懂什么是爱它只知道要保护主人罢了明明它小小一只却有勇气对抗有枪的坏人我流泪了 龙猫的小碗的微博视频 ,True,False
5301825009881147,#小狗护主中弹三次手术后出院#那些小狗护主的感人时刻，这个世界上不能没有狗狗！ -脑袋困丢了-的微博视频 ,1779565848,2026-05-23 19:50:48+08:00,130,12,6,1779541441660,https://m.weibo.cn/detail/5301825009881147,上海,5688802088,-脑袋困丢了-,f,https://m.weibo.cn/u/5688802088?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/006cZDioly8idegbn1xaqj30u00u0mxi.jpg?KID=imgbed,tva&Expires=1779552235&ssig=V5uTBGeSJf",小狗护主中弹三次手术后出院,search_contents_2026-05-23.csv,search_post,,那些小狗护主的感人时刻这个世界上不能没有狗狗 脑袋困丢了的微博视频 ,True,False
5301820009480612,#小狗护主中弹三次手术后出院# 狗：小时候你护着我，长大后我护着你” 我相信世界上有狗狗神！ ,1779564656,2026-05-23 19:30:56+08:00,128,30,7,1779541441662,https://m.weibo.cn/detail/5301820009480612,福建,7369246440,魚卷不卷yo,f,https://m.weibo.cn/u/7369246440?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/0082IBDyly8iadduoaeooj30u00u0jvq.jpg?KID=imgbed,tva&Expires=1779552235&ssig=qGXJr0P2GG",小狗护主中弹三次手术后出院,search_contents_2026-05-23.csv,search_post,, 狗小时候你护着我长大后我护着你 我相信世界上有狗狗神 ,True,False
5301828646601520,#小狗护主中弹三次手术后出院#小狗🥹真的很需要一只全心全意爱自己的修勾……我以后一定要养，有一个热乎乎的忠诚的爱我且我爱的小生物陪伴我该有多爽啊！为了这个可以忍受每天遛狗，就当锻炼身体。👊 ,1779566714,2026-05-23 20:05:14+08:00,18,6,0,1779541441665,https://m.weibo.cn/detail/5301828646601520,天津,6987154857,攻击力不详但强,f,https://m.weibo.cn/u/6987154857?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/007CRoa5ly8id922c0jtzj30u00u0mys.jpg?KID=imgbed,tva&Expires=1779552235&ssig=bwdVn%2BAsoF",小狗护主中弹三次手术后出院,search_contents_2026-05-23.csv,search_post,,小狗真的很需要一只全心全意爱自己的修勾我以后一定要养有一个热乎乎的忠诚的爱我且我爱的小生物陪伴我该有多爽啊为了这个可以忍受每天遛狗就当锻炼身体 ,True,False
5301794340080242,#小狗护主中弹三次手术后出院#这个小狗狗真的超级棒呀，天使小狗 ,1779558536,2026-05-23 17:48:56+08:00,16,10,0,1779541441669,https://m.weibo.cn/detail/5301794340080242,贵州,7944052295,_春有繁星,f,https://m.weibo.cn/u/7944052295?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/008FCqTJly8hv59dsichmj30e80e8wew.jpg?KID=imgbed,tva&Expires=1779552235&ssig=Z70Xqd81%2Fa",小狗护主中弹三次手术后出院,search_contents_2026-05-23.csv,search_post,,这个小狗狗真的超级棒呀天使小狗 ,True,False
5301727966265861,为了省停车费烧了一箱油#生活趣事狂想曲##生活笑料撞满怀# ,1779542711,2026-05-23 13:25:11+08:00,2031,87,1117,1779541506829,https://m.weibo.cn/detail/5301727966265861,浙江,1640766861,喜脉洗脉,f,https://m.weibo.cn/u/1640766861?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/001N2upDly8hbjg1uzfijj60ro0ro0uf02.jpg?KID=imgbed,tva&Expires=1779552297&ssig=IAHsg346N6",为了省停车费烧了一箱油,search_contents_2026-05-23.csv,search_post,,为了省停车费烧了一箱油 ,True,False
5301789316617731,#为了省停车费烧了一箱油#属实是当代人的真实消费写照了，原来大家都在扣扣搜搜的花大钱。想了想我好像也是，今天开车出来溜一圈，九块钱的瑞幸犹犹豫豫，九块钱的油含泪加满 ,1779557338,2026-05-23 17:28:58+08:00,152,22,23,1779541506836,https://m.weibo.cn/detail/5301789316617731,山东,2439290742,喵系车迷小7,f,https://m.weibo.cn/u/2439290742?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/91649f76ly8i7bhtts7e6j20u00u0gp1.jpg?KID=imgbed,tva&Expires=1779552297&ssig=WVv7YwEQSJ",为了省停车费烧了一箱油,search_contents_2026-05-23.csv,search_post,,属实是当代人的真实消费写照了原来大家都在扣扣搜搜的花大钱想了想我好像也是今天开车出来溜一圈九块钱的瑞幸犹犹豫豫九块钱的油含泪加满 ,True,False
5301798367400202,#为了省停车费烧了一箱油#当代人为了省钱，做过多少得不偿失的事情… ,1779559496,2026-05-23 18:04:56+08:00,63,1,1,1779541506839,https://m.weibo.cn/detail/5301798367400202,广东,7264493800,MK-久遇,m,https://m.weibo.cn/u/7264493800?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.513.513.180/007VD4GQly8hn9e0gdk30j30e90e9aai.jpg?KID=imgbed,tva&Expires=1779552297&ssig=aO8jxu7SFR",为了省停车费烧了一箱油,search_contents_2026-05-23.csv,search_post,,当代人为了省钱做过多少得不偿失的事情 ,True,False
5301791900303985,#为了省停车费烧了一箱油#捡芝麻丢西瓜，为省一天10元停车三天三夜烧了一箱油。 浅夏桜落的微博视频 ,1779557954,2026-05-23 17:39:14+08:00,25,0,0,1779541506842,https://m.weibo.cn/detail/5301791900303985,广东,7901880845,浅夏桜落,f,https://m.weibo.cn/u/7901880845?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/008CLub3ly8icdajkgrrmj30u00u0mzd.jpg?KID=imgbed,tva&Expires=1779552297&ssig=Em%2FY4Y4WwN",为了省停车费烧了一箱油,search_contents_2026-05-23.csv,search_post,,捡芝麻丢西瓜为省一天10元停车三天三夜烧了一箱油 浅夏桜落的微博视频 ,True,False
5301792602854570,为了省停车费烧了一箱油谁懂啊家人们🤣当代迷惑省钱行为天花板出现了为了抠那十几二十块停车费死活不肯进停车场在周边大街小巷疯狂绕圈找免费车位东转西绕兜兜转转最后停车费是一分没花硬生生烧掉了整整一箱油省小钱亏大钱，主打一个反向理财脑子好像省了，钱包彻底疯了😂 ,1779558122,2026-05-23 17:42:02+08:00,91,23,0,1779541506845,https://m.weibo.cn/detail/5301792602854570,内蒙古,5238542198,山川共平,f,https://m.weibo.cn/u/5238542198?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/005Iwo86ly8ib2uler7nej30u00u0jw5.jpg?KID=imgbed,tva&Expires=1779552297&ssig=YKV0PyY9js",为了省停车费烧了一箱油,search_contents_2026-05-23.csv,search_post,,为了省停车费烧了一箱油谁懂啊家人们当代迷惑省钱行为天花板出现了为了抠那十几二十块停车费死活不肯进停车场在周边大街小巷疯狂绕圈找免费车位东转西绕兜兜转转最后停车费是一分没花硬生生烧掉了整整一箱油省小钱亏大钱主打一个反向理财脑子好像省了钱包彻底疯了 ,True,False
5301842558323571,G81宝马M3旅行版，原厂姿态就很好看，尤其后轮小宽体，充满了肌肉感。好的设计一定是做减法，而不是东拼西凑集齐流行元素于一身。#为了省停车费烧了一箱油# ,1779570032,2026-05-23 21:00:32+08:00,3,1,0,1779541506847,https://m.weibo.cn/detail/5301842558323571,日本,1750727217,型车志,m,https://m.weibo.cn/u/1750727217?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/6859fa31ly8ge1q57nv5aj20u00u0q45.jpg?KID=imgbed,tva&Expires=1779552297&ssig=m5U0%2FyA7cR",为了省停车费烧了一箱油,search_contents_2026-05-23.csv,search_post,,G81宝马M3旅行版原厂姿态就很好看尤其后轮小宽体充满了肌肉感好的设计一定是做减法而不是东拼西凑集齐流行元素于一身 ,True,False
5301842288317906,#男子为省停车费停空地烧完一箱油#现实版的捡了芝麻丢了西瓜！为了省停车费烧了一箱油，老龍觉得这账算糊涂了晚上刷到这段子，手里的茶杯差点笑洒了。为了省那几十块停车费，开车绕了半小时找免费车位，结果油钱烧掉两百多。老龍我看得直摇头——这哪是省钱，这是给加油站打工。炒股的人里，这种&quot;省小钱亏大钱&quot;的毛病多了去了。老龍我见过太多老哥，为了省那万八块的佣金，找个小券商开户，结果交易系统卡顿，涨停板上卖不出去，少赚几万。还有人为了省手续费，该做T的时候不做，硬扛回撤，最后割肉割在地板上。省的是芝麻，丢的是西瓜。这毛病根子上是穷思维。老龍我年轻那会儿也这样，买棵白菜要货比三家，买股票却满仓梭哈不眨眼。后来想通了，时间、精力、机会成本，都是钱。为了省停车费烧一箱油，表面是算计，本质是格局小了，算不清大账。放到股市里也一样。有人天天盯盘四小时，就为省那几分钱的买入价，结果错过了主升浪。有人研究技术指标到深夜，却不愿花半小时读份年报，最后被ST闷杀。老龍我说，散户最大的成本不是佣金，是时间耗在无效的地方，是精力错配在细枝末节。所以老龍我现在的原则：该花的钱不省，该省的精力不耗。券商佣金差那万分之一，不如找个系统稳定的；停车费该交交，省下的时间研究一只好票，回报翻百倍。一箱油两百块，半小时研究一只趋势牛股，可能赚两万。这世道，会算账的人活得累，算大账的人活得爽。老龍我年纪大了，懒得计较那三瓜两枣。各位年轻人，格局打开，别为了省停车费，烧掉自己的一箱油。下周怎么参与，先把这笔账算明白。,1779569968,2026-05-23 20:59:28+08:00,0,0,0,1779541506852,https://m.weibo.cn/detail/5301842288317906,广东,2189976062,财经龍头,m,https://m.weibo.cn/u/2189976062?luicode=20000061&lfid=5301842288317906&launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.600.600.180/828861fely8i1mtuqcbrkj20go0gogon.jpg?KID=imgbed,tva&Expires=1779552297&ssig=8uaqP48cES",为了省停车费烧了一箱油,search_contents_2026-05-23.csv,search_post,,现实版的捡了芝麻丢了西瓜为了省停车费烧了一箱油老龍觉得这账算糊涂了晚上刷到这段子手里的茶杯差点笑洒了为了省那几十块停车费开车绕了半小时找免费车位结果油钱烧掉两百多老龍我看得直摇头这哪是省钱这是给加油站打工炒股的人里这种quot省小钱亏大钱quot的毛病多了去了老龍我见过太多老哥为了省那万八块的佣金找个小券商开户结果交易系统卡顿涨停板上卖不出去少赚几万还有人为了省手续费该做T的时候不做硬扛回撤最后割肉割在地板上省的是芝麻丢的是西瓜这毛病根子上是穷思维老龍我年轻那会儿也这样买棵白菜要货比三家买股票却满仓梭哈不眨眼后来想通了时间精力机会成本都是钱为了省停车费烧一箱油表面是算计本质是格局小了算不清大账放到股市里也一样有人天天盯盘四小时就为省那几分钱的买入价结果错过了主升浪有人研究技术指标到深夜却不愿花半小时读份年报最后被ST闷杀老龍我说散户最大的成本不是佣金是时间耗在无效的地方是精力错配在细枝末节所以老龍我现在的原则该花的钱不省该省的精力不耗券商佣金差那万分之一不如找个系统稳定的停车费该交交省下的时间研究一只好票回报翻百倍一箱油两百块半小时研究一只趋势牛股可能赚两万这世道会算账的人活得累算大账的人活得爽老龍我年纪大了懒得计较那三瓜两枣各位年轻人格局打开别为了省停车费烧掉自己的一箱油下周怎么参与先把这笔账算明白,True,False
5301841955129657,#为了省停车费烧了一箱油#哈哈哈哈哈哈哈得不偿失 ,1779569888,2026-05-23 20:58:08+08:00,0,0,0,1779541506855,https://m.weibo.cn/detail/5301841955129657,湖北,7483357755,正在接听_0318,f,https://m.weibo.cn/u/7483357755?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008arpcDly8ibox48sgcej30u00u0mzi.jpg?KID=imgbed,tva&Expires=1779552297&ssig=XDLlGQ9uaC",为了省停车费烧了一箱油,search_contents_2026-05-23.csv,search_post,,哈哈哈哈哈哈哈得不偿失 ,True,False
5301778620613149,#女子住院被朋友殴打昏迷数天后死亡# 案子很狗血，教训极深刻哈，认真看完。省流版：徐某和杜某本是朋友，后来徐某嫁给了杜某的前男友，可婚后杜某还常联系男方。徐某气不过，半夜冲进医院，对住院的杜某头面部一顿殴打致昏迷，20多天后人没了。尸检显示直接死因是肝硬化、肝坏死，但头面部那点轻伤偏偏是死亡诱因。法院最终以故意伤害罪（致死）判三缓三。为什么不是过失致人死亡？因为徐某对着头脸猛打，主观上就有伤害故意，哪怕对死亡结果只是过失，也得按故意伤害致死的结果加重犯追究。检方起初指控的过失致人死亡，被法院纠正，定性更准确。另一个重点是“多因一果”，死亡是严重肝病和暴力共同酿成的，绝不能因为被害人自身病重就切断刑法上的因果关系。通俗讲，法律上有个“鸡蛋壳脑袋”规则，你动手时，就得接受对方可能是个“易碎品”，哪怕只打几拳，诱发旧疾致死，照样要对死亡担责。判三缓三有自首、赔偿谅解等情节，可病房本该是安心养病的地方，冲进去施暴实在太恶劣。这不止扇碎了友情，更给自己背上了刑事案底。轻伤二级放常人身上也许只是治安案件，可偏遇上危重病人，就成了致命一击，是现实版“冲动的惩罚”。管不住情绪，代价真的太大。你觉得这判决合适吗？,1779554788,2026-05-23 16:46:28+08:00,219,32,15,1779541612752,https://m.weibo.cn/detail/5301778620613149,广东,3861130273,袁者之,m,https://m.weibo.cn/u/3861130273?luicode=20000061&lfid=5301778620613149&launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/e6242c21ly8ice936ruc9j20u00u0778.jpg?KID=imgbed,tva&Expires=1779552407&ssig=lmejhVaeRm",女子住院被朋友殴打昏迷数天后死亡,search_contents_2026-05-23.csv,search_post,, 案子很狗血教训极深刻哈认真看完省流版徐某和杜某本是朋友后来徐某嫁给了杜某的前男友可婚后杜某还常联系男方徐某气不过半夜冲进医院对住院的杜某头面部一顿殴打致昏迷20多天后人没了尸检显示直接死因是肝硬化肝坏死但头面部那点轻伤偏偏是死亡诱因法院最终以故意伤害罪致死判三缓三为什么不是过失致人死亡因为徐某对着头脸猛打主观上就有伤害故意哪怕对死亡结果只是过失也得按故意伤害致死的结果加重犯追究检方起初指控的过失致人死亡被法院纠正定性更准确另一个重点是多因一果死亡是严重肝病和暴力共同酿成的绝不能因为被害人自身病重就切断刑法上的因果关系通俗讲法律上有个鸡蛋壳脑袋规则你动手时就得接受对方可能是个易碎品哪怕只打几拳诱发旧疾致死照样要对死亡担责判三缓三有自首赔偿谅解等情节可病房本该是安心养病的地方冲进去施暴实在太恶劣这不止扇碎了友情更给自己背上了刑事案底轻伤二级放常人身上也许只是治安案件可偏遇上危重病人就成了致命一击是现实版冲动的惩罚管不住情绪代价真的太大你觉得这判决合适吗,True,False
5301771878535938,#女子住院被朋友殴打昏迷数天后死亡#昔日好友反目酿成悲剧，只因猜忌心生怨恨，当事人情绪失控闯入病房，动手殴打身患重病住院的友人。受害者遭袭后陷入昏迷，历经多日抢救依旧不幸离世，一段情谊彻底画上惨痛句号。 案件判决落下帷幕，冲动施暴终究要承担法律代价。遇事切忌被怒火裹挟，人际相处需守住理智底线，猜忌与暴力解决不了矛盾，反而会摧毁彼此人生，酿成无法挽回的悲剧。,1779553181,2026-05-23 16:19:41+08:00,108,14,1,1779541612755,https://m.weibo.cn/detail/5301771878535938,四川,9121366767,宁静芳妮,f,https://m.weibo.cn/u/9121366767?luicode=20000061&lfid=5301771878535938&launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.500.500.180/009XikaPly8i5ydyobyx7j30dw0dw0tx.jpg?KID=imgbed,tva&Expires=1779552410&ssig=Ba%2FR2PR7t2",女子住院被朋友殴打昏迷数天后死亡,search_contents_2026-05-23.csv,search_post,,昔日好友反目酿成悲剧只因猜忌心生怨恨当事人情绪失控闯入病房动手殴打身患重病住院的友人受害者遭袭后陷入昏迷历经多日抢救依旧不幸离世一段情谊彻底画上惨痛句号 案件判决落下帷幕冲动施暴终究要承担法律代价遇事切忌被怒火裹挟人际相处需守住理智底线猜忌与暴力解决不了矛盾反而会摧毁彼此人生酿成无法挽回的悲剧,True,False
5301785636110936,#女子住院被朋友殴打昏迷数天后死亡#这个案子也是挺逆天的。省流：女子和闺蜜的男朋友结婚后，因为闺蜜老是联系自己老公，先和老公打，再去医院打闺蜜致轻伤二级，诱发肝坏死死亡，故意伤害，判三缓三。 ,1779556461,2026-05-23 17:14:21+08:00,80,15,7,1779541612759,https://m.weibo.cn/detail/5301785636110936,山东,5679508036,iBingo,m,https://m.weibo.cn/u/5679508036?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/006cmDukly8i8g0791t9aj30e80e83yi.jpg?KID=imgbed,tva&Expires=1779552403&ssig=JfqYqmvrXW",女子住院被朋友殴打昏迷数天后死亡,search_contents_2026-05-23.csv,search_post,,这个案子也是挺逆天的省流女子和闺蜜的男朋友结婚后因为闺蜜老是联系自己老公先和老公打再去医院打闺蜜致轻伤二级诱发肝坏死死亡故意伤害判三缓三 ,True,False
