user_id,nickname,gender,avatar,desc,follows,fans,tag_list,last_modify_ts,source_file
6364463717,咪咕篮球,f,https://wx2.sinaimg.cn/orj480/006WIDKBly8h8vhbzsq26j304z04z3yd.jpg,NBA、2026FIBA女篮世界杯资格赛,1157,184.4万,,1779081576635,search_creators_2026-05-18.csv
6005319548,溜个瓜瓜,m,https://wx1.sinaimg.cn/orj480/006ypHWIly8i3gy1jmu2oj30u00u0tbt.jpg,视频来源于网络，如有侵~权，请联系SX,4769,1万,,1779081580028,search_creators_2026-05-18.csv
5696595934,JULY17_箬初菡,f,https://wx1.sinaimg.cn/orj480/006dwkPAly8i4j18w183cj30u00u0dhy.jpg,不欺弱 不媚强 only♡❆,828,3.3万,,1779081583411,search_creators_2026-05-18.csv
5766704689,宝藏女孩李秀兰,f,https://wx1.sinaimg.cn/orj480/006igvjXly8i776yg1wcyj30u00u0ju3.jpg,,1048,129.6万,,1779081586793,search_creators_2026-05-18.csv
6572756723,半程KeMeng,m,https://wx4.sinaimg.cn/orj480/007aOChdly8glboo674bcj30ig0igt94.jpg,关注我，带你了解全网！大小事！,1029,54.9万,,1779081590432,search_creators_2026-05-18.csv
6890922766,银子堆成山,f,https://wx4.sinaimg.cn/orj480/007wlBNAly8icyckfkgz2j30u00u0dj1.jpg,透过微博看世界，于方寸间览世间百态！,17490,113.3万,,1779081593880,search_creators_2026-05-18.csv
1728075935,焦安然I,f,https://wx4.sinaimg.cn/orj480/6700589fly8i5mspjgca3j20u00u0jt0.jpg,吃🍉大赛女冠军+道歉信博主！yxh，无粉籍，勿上升，上升就是你错，上升反弹你正主。,725,41.2万,,1779081597337,search_creators_2026-05-18.csv
7914853883,一点汐汐_,m,https://wx4.sinaimg.cn/orj480/008DDV3Bly8id8ukwlw82j30u00u0423.jpg,我一颗真心捧给你们所有,690,2284,,1779081600717,search_creators_2026-05-18.csv
7891224918,蜡笔小丸子ily,m,https://wx4.sinaimg.cn/orj480/008C2M5gly8i1rlva1pl0j30tq0tq0vd.jpg,财家新萌妹，有关必回哟，谢谢哥哥姐姐啦,1915,1331,,1779081604119,search_creators_2026-05-18.csv
2271733044,今晚不睡觉明天不早起,m,https://wx1.sinaimg.cn/orj480/8767e534ly8iccc3gbsy0j20u00u0wg3.jpg,素材来源网络，侵删,2526,1.2万,,1779081607646,search_creators_2026-05-18.csv
5347708116,体界小宇宙,f,https://wx1.sinaimg.cn/orj480/005PUraIly8iccfmobzykj30u00u0djd.jpg,,4717,20.3万,,1779081611010,search_creators_2026-05-18.csv
2605733722,王也-LIKEMUSIC,m,https://wx3.sinaimg.cn/orj480/9b50575aly8hnsqam2oq7j20u00u0jsq.jpg,LIKEMUSIC创始人、音频工程师、纪录片导演 商务合作：taiyangmoran（杨轶）,1013,176.7万,,1779081614486,search_creators_2026-05-18.csv
7911323078,千树春笺,m,https://wx4.sinaimg.cn/orj480/008Dp6x8ly8ic1qk5en59j30u00u0jv1.jpg,你缓缓走来，一切都不言而喻,968,1.5万,,1779081617868,search_creators_2026-05-18.csv
6320391439,咪咕体育,m,https://wx3.sinaimg.cn/orj480/006TJIxply8i2beurilo1j30go0go75j.jpg,我的观赛新主场,1746,1173.9万,,1779081621250,search_creators_2026-05-18.csv
7489669591,一碗麻姜,m,https://wx2.sinaimg.cn/orj480/008aRTcrly8ickib6zrjwj30u00u040e.jpg,我好幸运能喜欢上这样好的你@白鹿my,879,2.9万,,1779081624662,search_creators_2026-05-18.csv
3962257622,561妙奇星语,f,https://wx3.sinaimg.cn/orj480/ec2b40d6ly8i8bry9k3rnj20u00u040p.jpg,带娃路上不焦虑～文体热点探乐趣～,1531,1万,,1779081628055,search_creators_2026-05-18.csv
1655444627,潇湘晨报,m,https://wx4.sinaimg.cn/orj480/001O24LNly8h8viu4nck1j60my0myq3m02.jpg,简介：“影响湖南，湖南影响”，创刊于2001年，现为湖南发行量最多、影响力最大的纸媒。,2083,1798.5万,,1779081631502,search_creators_2026-05-18.csv
7571544664,黄祖鑫_h,m,https://wx1.sinaimg.cn/orj480/008gpqE8ly8hvl4wqds9lj30u00u0447.jpg,已签约 工作联系 95321@qq.com,11,567,,1779081634942,search_creators_2026-05-18.csv
6043029513,TTWYR,f,https://wx4.sinaimg.cn/orj480/006AXW1Xly8ibrrwgbeqhj30u00u00u7.jpg,The way to please you is to make you a hater of me^_^,3090,310,,1779081638327,search_creators_2026-05-18.csv
7581621829,从良春春,f,https://wx4.sinaimg.cn/orj480/008h5Ib3ly8h6gzifsuvaj30ig0ig74y.jpg,,161,12.1万,,1779081641710,search_creators_2026-05-18.csv
7873910821,是喜欢夏天的夏天呀,f,https://wx3.sinaimg.cn/orj480/008AS7TDly8hibhufosgzj30p00p0gou.jpg,不说话，说好话,1362,5.7万,,1779081645143,search_creators_2026-05-18.csv
6714325798,奶糖追剧号,f,https://wx1.sinaimg.cn/orj480/007koCRoly8i97v476286j30u00u0wir.jpg,每天都是小惊喜☀️极好763,2357,1.5万,,1779081648708,search_creators_2026-05-18.csv
5543804339,好名都被创了,f,https://ww1.sinaimg.cn/orj480/0063beL1jw8ez5e6tjdidj30ig0ig74y.jpg,,15,13,,1779081652197,search_creators_2026-05-18.csv
1789681642,第一现场,m,https://wx3.sinaimg.cn/orj480/6aac5fealy8i1pd5xbxk3j20u00u0q3a.jpg,,1413,280.8万,,1779081655614,search_creators_2026-05-18.csv
7052962065,奶芙小甜虾,f,https://wx4.sinaimg.cn/orj480/007HjvCFly8id8x1erv7ij30u00u0myo.jpg,分享一些喜欢的动漫,4815,1.6万,,1779081659318,search_creators_2026-05-18.csv
7966410947,海森堡的布偶咕咕咕,m,https://wx2.sinaimg.cn/orj480/008H8fp9ly8i3ey4x13eqj30rt0rtjso.jpg,,345,4.6万,,1779081662749,search_creators_2026-05-18.csv
6390008591,羞涩的小耳朵,m,https://wx2.sinaimg.cn/orj480/006YrP8Hly8fnpoesj9spj30ro0road6.jpg,满纸荒唐言,118,25.1万,,1779081666225,search_creators_2026-05-18.csv
1442246695,习五一,m,https://wx1.sinaimg.cn/orj480/001zBwftly8guznqt5k86j60kv0kv75k02.jpg,弘扬科学无神论精神，倡导世俗人文主义。坚持政教分离，抵御宗教渗透，遏制宗教极端，宗教信仰自由，打破教族一体束缚，铸牢中华民族共同体意识。,51,277.6万,,1779081669804,search_creators_2026-05-18.csv
5538387716,体育名场面,f,https://wx1.sinaimg.cn/orj480/0062OvE8ly8ibcb3m9wqoj30go0gotar.jpg,我在，我陪伴你成长。,149,381.4万,,1779081673295,search_creators_2026-05-18.csv
1772765234,阿苗苗苗苗x,f,https://wx1.sinaimg.cn/orj480/69aa4032ly8gpko6512o7j20u00u0jtc.jpg,梦想最珍贵，努力特别酷。做一个情绪稳定的人。,542,21.5万,,1779081676825,search_creators_2026-05-18.csv
6074739147,米拉拉拉,f,https://wx1.sinaimg.cn/orj480/006D6Z9Fly8iclq15r04oj30u00u0wja.jpg,谢谢你的关注呀🎀,213,1200,,1779081680183,search_creators_2026-05-18.csv
2870760062,大大大杜挤眼,f,https://wx2.sinaimg.cn/orj480/ab1c527ely8fn0a12ohhzj20ro0rotar.jpg,,578,1521,,1779081683629,search_creators_2026-05-18.csv
6664779491,今日宜吃饭_my,f,https://wx4.sinaimg.cn/orj480/007h2JBpgy1icr91vpep0j30p00p0gmj.jpg,从来都不是突然变好的,558,511,,1779081687069,search_creators_2026-05-18.csv
6513186042,Verylucky大小姐,f,https://wx4.sinaimg.cn/orj480/0076MFdMly8ic462vovpvj30u00u010b.jpg,在这里瞬間看地球🌍,2341,5332,,1779081690454,search_creators_2026-05-18.csv
5024929398,老友友财,m,https://wx1.sinaimg.cn/orj480/005u45Gmly8hssjxqle3qj30u00u03zz.jpg,,238,18.1万,,1779081693841,search_creators_2026-05-18.csv
9078565779,病系恋音,f,https://wx2.sinaimg.cn/orj480/009UoJGjly8id8x1udq5vj30ty0u0ju5.jpg,茉莉雪季的尾调 是你浅淡的瞳色‧₊˚ ⋆,8440,1.2万,,1779081697337,search_creators_2026-05-18.csv
