user_id,post_count,reply_count,total_actions,total_likes_received,fans_count,nickname,pagerank_score,betweenness_score,in_degree_weighted,out_degree_weighted,burst_power,response_speed,active_duration,originality_score,sentiment_intensity
1793109855,0,1,1,0,60000.0,财以勒,0.0018756643311591621,0.0,0,1,0.0,36.26722222222222,0.0,0.5,0.5
1796087453,1,3,4,97,5702000.0,荔枝新闻,0.0018756643311591621,0.0,0,0,3.637881319010723,32.83083333333333,0.03138888888889113,0.8610544471726684,0.11444978784701776
1802564537,1,0,1,0,1003000.0,新派观察,0.0018756643311591621,0.0,0,0,0.0,36.49666666666667,0.0,0.8826891952677866,0.14368004146176824
1842706721,1,0,1,971,3061000.0,里神楽,0.006659919743646638,0.0,3,0,33.05548718857169,33.80138888888889,0.0,0.8233353177359801,0.17168191698181745
1845864154,1,0,1,236,16008000.0,看看新闻Knews,0.006659919743646638,0.0,3,0,8.996215844973653,32.67027777777778,0.0,0.8243935581078733,0.0670318208719781
1859661774,1,1,2,83,1301000.0,金华磊哥,0.0034704161353216537,0.0,1,0,2.9127133024016247,33.46805555555556,2.8036111111111097,0.8256570758713853,0.11704803261277336
1863827032,0,1,1,3,579.0,大洋乐园,0.0018756643311591621,0.0,0,1,0.10825983684668222,33.218333333333334,0.0,0.5,0.5
1868544370,0,1,1,383,216.0,C罗小琪,0.0018756643311591621,0.0,0,1,13.23909080812188,33.64861111111111,0.0,0.5,0.5
1883849431,0,1,1,399,6407.0,Tonight星_,0.0018756643311591621,0.0,0,1,42.14784849400956,22.477777777777778,0.0,0.5,0.5
1883881851,2,0,2,177,43238000.0,NBA,0.006659919743646638,0.0,3,0,5.360613149529756,34.911944444444444,0.1075000000000017,0.8589783206209254,0.11493695874059694
1893892941,1,0,1,1180,11483000.0,北京日报,0.005862543841565392,0.0,3,0,52.031694930394416,31.214166666666667,0.0,0.8796476074326345,0.23956106148718245
1911895177,0,1,1,65,1322.0,O0o生如夏花o0O,0.0018756643311591621,0.0,0,1,1.8018320206616938,35.85583333333334,0.0,0.5,0.5
1918378975,0,1,1,8,135.0,libra19830925,0.0018756643311591621,0.0,0,1,0.21983197121491027,35.943333333333335,0.0,0.5,0.5
1936119834,1,0,1,0,6029000.0,河北长城网,0.0018756643311591621,0.0,0,0,0.0,34.80361111111111,0.0,0.8808562930583754,0.14368004146176824
1947341123,0,1,1,36,1085.0,Selfishgone,0.0018756643311591621,0.0,0,1,1.1142235864602237,34.75361111111111,0.0,0.5,0.5
1964157653,0,1,1,5,179.0,蜜糖是真的,0.0018756643311591621,0.0,0,1,0.20258056025643414,32.06055555555555,0.0,0.5,0.5
1988697574,0,1,1,0,72000.0,杭杭楷楷,0.0018756643311591621,0.0,0,1,0.0,34.60333333333333,0.0,0.5,0.5
2022252207,1,0,1,86,4292000.0,小白测评,0.0034704161353216537,0.0,1,0,2.9979557195865065,33.564166666666665,0.0,0.8460777351621418,0.11574891022989556
2028810631,1,0,1,91,108000000.0,新浪新闻,0.005065167939484146,0.0,2,0,2.6482188562339006,35.36972222222222,0.0,0.8199796611489863,0.11412500725129832
2037365280,0,1,1,0,25000.0,妃妃_y,0.0018756643311591621,0.0,0,1,0.0,33.42666666666667,0.0,0.5,0.5
2047507913,1,0,1,0,12000.0,暖暖渠tennis-NovakDjokovic,0.0021946146919916607,0.0,1,0,0.0,36.27444444444444,0.0,0.8940789682069755,0.14368004146176824
2054300185,1,0,1,17,7142000.0,虎扑的步行街,0.006659919743646638,0.0,3,0,0.4721262368669096,35.83722222222222,0.0,0.8690277762274958,0.1381587713345376
2078653701,0,1,1,5,348.0,来杯超满足抹茶,0.0018756643311591621,0.0,0,1,0.21256519620329284,31.579444444444444,0.0,0.5,0.5
2083710581,0,1,1,10,,,0.0018756643311591621,0.0,0,1,0.39372233506997506,32.346944444444446,0.0,0.5,0.5
2093577202,0,1,1,3,644.0,时光丶从指尖划过,0.0018756643311591621,0.0,0,1,0.0914721207243951,34.903333333333336,0.0,0.5,0.5
2096648747,0,1,1,4,1430.0,吱吱宝贝哇,0.0018756643311591621,0.0,0,1,0.13924626894915224,33.57805555555556,0.0,0.5,0.5
2102138332,1,0,1,141,1111000.0,缥缈Hyper,0.005065167939484146,0.0,2,0,3.7112583666271095,36.37388888888889,0.0,0.8397734201977037,0.09788597746532583
2108200227,0,1,1,6,33000.0,宣姐晓宣,0.0018756643311591621,0.0,0,1,0.2473951783382603,31.885277777777777,0.0,0.5,0.5
2118120483,1,0,1,0,1472000.0,青岛日报,0.0018756643311591621,0.0,0,0,0.0,36.068888888888885,0.0,0.7949336416983221,0.14368004146176824
2132386743,0,1,1,1,,,0.0018756643311591621,0.0,0,1,0.026413999874517997,36.33861111111111,0.0,0.5,0.5
2151865631,1,0,1,452,19000.0,黑曼巴Mentality_,0.005065167939484146,0.0,2,0,37.174633156324745,24.980555555555554,0.0,0.8147948387651602,0.003120787803423034
2156220992,0,1,1,1,274.0,h你有你的美,0.0018756643311591621,0.0,0,1,0.03692109458809035,32.98972222222222,0.0,0.5,0.5
2159108670,0,1,1,0,372.0,Y妍于律己Y,0.0018756643311591621,0.0,0,1,0.0,23.767777777777777,0.0,0.5,0.5
2164376267,0,2,2,0,,,0.0018756643311591621,0.0,0,2,0.0,32.520833333333336,2.491666666666667,0.5,0.5
2178404940,0,1,1,0,354.0,_K歌之神,0.0018756643311591621,0.0,0,1,0.0,34.893055555555556,0.0,0.5,0.5
2182108603,0,1,1,19,141.0,哎哟嘿卧槽,0.0018756643311591621,0.0,0,1,0.6822638639946226,33.26777777777778,0.0,0.5,0.5
2182762253,0,1,1,0,123.0,aloh39,0.0018756643311591621,0.0,0,1,0.0,24.22222222222222,0.0,0.5,0.5
2200546715,0,1,1,1,2992.0,Loo-鹿鹿,0.0018756643311591621,0.0,0,1,0.03209319994165861,34.39111111111111,0.0,0.5,0.5
2238833467,0,1,1,0,1.0,只爱老詹华为王楚钦喻文波,0.0018756643311591621,0.0,0,1,0.0,34.929722222222225,0.0,0.5,0.5
2243451350,0,1,1,0,,,0.0018756643311591621,0.0,0,1,0.0,36.31027777777778,0.0,0.5,0.5
2267233611,1,0,1,116,503000.0,Love快船,0.005384118300316644,0.0,3,0,3.5497173084148677,34.867222222222225,0.0,0.8396476378115009,0.10600549235831207
2271733044,1,1,2,61,12000.0,今晚不睡觉明天不早起,0.0034704161353216537,0.0,2,0,1.9874856178760925,34.23416666666667,0.36444444444444457,0.8998892641342778,0.12419320571860125
2302617634,1,0,1,43,6713000.0,篮球大历史,0.006659919743646638,0.0,3,0,1.3213009010241028,34.825833333333335,0.0,0.8440567602470566,0.1297144758458319
2360758243,0,1,1,3,1311.0,PS黑糖饅頭,0.0018756643311591621,0.0,0,1,0.0831199075312077,35.86083333333333,0.0,0.5,0.5
2409254303,1,1,2,136,1203000.0,i科技君,0.0034704161353216537,0.0,1,0,5.042234465584711,32.948055555555555,0.005000000000002558,0.8828434163296184,0.09950988044392307
2431485513,1,0,1,98,1725000.0,隆多的战术板,0.006659919743646638,0.0,3,0,3.0136799992415635,34.81805555555555,0.0,0.835987276577071,0.11185154308126216
2458493405,1,0,1,13,8952.0,追着知识兔兔跑,0.0018756643311591621,0.0,0,0,0.3610076253229735,35.838055555555556,0.0,0.8441119148827552,0.1394578937174154
2464683175,1,0,1,22,2032.0,luckysummer2,0.005330959906844561,0.0,3,0,0.607585056907804,35.893055555555556,0.0,0.9403404928642441,0.13653486835594034
2485425080,1,3,4,68,1349000.0,笑料百宝箱,0.0034704161353216537,8.524713143402724e-06,1,1,5.626297775741357,24.48361111111111,8.709722222222226,0.8846906819288047,0.1232188639314429
2487618460,0,1,1,220,491.0,爱在巴黎天气晴,0.0018756643311591621,0.0,0,1,8.342853666817046,32.72222222222222,0.0,0.5,0.5
2520402873,1,0,1,355,223000.0,晶刚专属,0.008014736871115648,0.0,3,0,13.038719385349886,33.04194444444445,0.0,0.8616303133499355,0.02838292998136359
2535760180,1,0,1,0,1359000.0,安徽视讯,0.0018756643311591621,0.0,0,0,0.0,36.40972222222222,0.0,0.8767683632072868,0.14368004146176824
2589473435,0,1,1,21,114.0,兔_兔_米,0.0018756643311591621,0.0,0,1,0.6069993478675098,35.4375,0.0,0.5,0.5
2605733722,1,0,1,207,1767000.0,王也-LIKEMUSIC,0.005065167939484146,0.0,2,0,6.891974937208828,34.02361111111111,0.0,0.8727745058069705,0.07645045814784214
2609439217,0,1,1,4,955.0,大米饭多吃点,0.0018756643311591621,0.0,0,1,0.1325103494209288,34.07388888888889,0.0,0.5,0.5
2620088113,1,0,1,690,7582000.0,海报新闻,0.005065167939484146,0.0,2,0,25.827546020767784,32.8525,0.0,0.8885033249951584,0.08041856958465207
2630570525,1,0,1,2,3171000.0,青春山东,0.0018756643311591621,0.0,0,0,0.0547751044775997,35.97666666666667,0.0,0.8939157227830893,0.14303048027032933
2646152395,1,0,1,80,687000.0,轻奢TIME,0.0034704161353216537,0.0,1,0,2.538945549630543,34.50277777777778,0.0,0.8042157607949046,0.11769759380421226
2656274875,1,0,1,684,140000000.0,央视新闻,0.006659919743646638,0.0,3,0,28.195217237894198,31.888055555555557,0.0,0.9347510075309098,0.07846988601033537
2657550845,1,0,1,18,2900000.0,叫我春哥就可以,0.005065167939484146,0.0,2,0,0.7402501339909708,31.91138888888889,0.0,0.8727745058069705,0.13783399073881814
2657837537,0,1,1,2,112000.0,ZS水木嘉华,0.0018756643311591621,0.0,0,1,0.08225686934139124,31.910555555555554,0.0,0.5,0.5
2703597591,1,1,2,148,4460000.0,晓生,0.005065167939484146,0.0,2,0,4.108416574280234,35.840555555555554,0.058888888888887436,0.9299269187678251,0.09658685508244803
2762805213,0,1,1,0,413.0,闲星阁,0.0018756643311591621,0.0,0,1,0.0,34.45666666666666,0.0,0.5,0.5
2773514207,0,1,1,38,1.0,丛逍,0.0018756643311591621,0.0,0,1,1.2062671656624866,34.50055555555556,0.0,0.5,0.5
2803301701,1,0,1,7830,158000000.0,人民日报,0.0018756643311591621,0.0,0,0,870.0503837413746,21.971666666666668,0.0,0.8939157227830893,1.0
2810647510,0,1,1,6,166000.0,金华新鲜事儿,0.0018756643311591621,0.0,0,1,0.20870121526696198,33.58611111111111,0.0,0.5,0.5
2827386331,1,1,2,273,6515000.0,科技新一,0.005065167939484146,0.0,2,0,9.880262667017668,33.176944444444445,1.1947222222222251,0.8421503889840394,0.05598928061751681
2882404334,0,1,1,3,868.0,财圆鼓鼓,0.0018756643311591621,0.0,0,1,0.09138069432448957,34.913333333333334,0.0,0.5,0.5
2955387922,0,1,1,7,557.0,Marboro丶Be,0.0018756643311591621,0.0,0,1,0.2095692674481901,35.08611111111111,0.0,0.5,0.5
3054079833,0,1,1,95,116.0,蓝莓酱爱栗子,0.0018756643311591621,0.0,0,1,3.2693759111096314,33.69277777777778,0.0,0.5,0.5
3106349135,0,1,1,298,445.0,lucky_zhang1978,0.0018756643311591621,0.0,0,1,10.412532754435247,33.54083333333333,0.0,0.5,0.5
3116521531,0,1,1,3,117.0,星辰的秋韵,0.0018756643311591621,0.0,0,1,0.09542492282422035,34.48027777777778,0.0,0.5,0.5
3145728804,0,1,1,179,12.0,路比岁月长,0.0018756643311591621,0.0,0,1,6.536939824207803,33.09916666666667,0.0,0.5,0.5
3150496162,0,1,1,0,943.0,彭多多要开心,0.0018756643311591621,0.0,0,1,0.0,35.810833333333335,0.0,0.5,0.5
3152107523,0,1,1,1,31.0,明月翻翻云2,0.0018756643311591621,0.0,0,1,0.029965922955018074,35.07694444444444,0.0,0.5,0.5
3162919750,1,0,1,3855,4353000.0,董岩磊,0.006659919743646638,0.0,3,0,128.56107249646888,34.007222222222225,0.0,0.8768235185102345,1.0
3166262701,0,1,1,30,,,0.0018756643311591621,0.0,0,1,0.9734992993494076,34.28055555555556,0.0,0.5,0.5
3184740037,0,1,1,99,11000.0,鹿踏雾寻她,0.0018756643311591621,0.0,0,1,2.5759108081258346,36.48916666666667,0.0,0.5,0.5
3203137375,1,0,1,435,15227000.0,四川观察,0.0018756643311591621,0.0,0,0,11.858776819612793,36.022777777777776,0.0,0.8500410738768966,0.002400482323807611
3204199962,1,0,1,71,38000.0,悦尔鹿鸣,0.005065167939484146,0.0,2,0,3.0491849380679406,31.478055555555557,0.0,0.9134106236841653,0.12062061916568731
3252726242,0,1,1,1235,1842.0,心尖尖小熊0804,0.0018756643311591621,0.0,0,1,130.77691279087352,22.453333333333333,0.0,0.5,0.5
3296569781,1,0,1,48,1541000.0,风云梦远,0.006659919743646638,0.0,3,0,4.535949096457974,23.591666666666665,0.0,0.922416629956363,0.12809057286723466
3329910664,1,0,1,11385,1198000.0,樊振东球迷会-天际樊星,0.006659919743646638,0.0,3,0,1205.9850471528139,22.45,0.0,0.9251336055249386,1.0
3428316602,0,1,1,51,99.0,琥珀大大大人,0.0018756643311591621,0.0,0,1,1.9543851305180395,32.6175,0.0,0.5,0.5
3482589012,1,1,2,151,320000.0,王者君啊,0.005135477109216456,0.0,3,1,5.57226341996459,32.926944444444445,2.283888888888889,0.8246243590462414,0.09626207448672858
3580025045,0,1,1,19,82.0,无法触及的小时光,0.0018756643311591621,0.0,0,1,0.5805638658076278,34.88194444444444,0.0,0.5,0.5
3794178981,1,0,1,204,12000.0,活出美好人生啊,0.006659919743646638,0.0,3,0,9.397068431280523,30.77722222222222,0.0,0.8636475986211478,0.0774247999350005
3800480136,1,0,1,47,5982000.0,克利夫兰骑士,0.005065167939484146,0.0,2,0,1.3333614467148258,35.62444444444444,0.0,0.8413641827498499,0.1284153534629541
3808626839,0,1,1,0,344.0,Brian摆烂昂,0.0018756643311591621,0.0,0,1,0.0,34.769444444444446,0.0,0.5,0.5
3845277499,0,1,1,66,2074.0,白衣若倾,0.0018756643311591621,0.0,0,1,2.0465485539442194,34.735,0.0,0.5,0.5
3862996454,0,1,1,204,48.0,h姑娘微笑有酒窝,0.0018756643311591621,0.0,0,1,5.614753975358383,35.92722222222222,0.0,0.5,0.5
3867129892,1,0,1,39,124000.0,苗乐伟-,0.0034704161353216537,0.0,1,0,5.657478582277353,19.305833333333332,0.0,0.8977293103198972,0.1310135982287097
3880865291,1,1,2,462,19000.0,档姬,0.0037362081026820686,0.0,2,0,14.94701326658224,34.30916666666667,0.027499999999996305,0.9092315315864276,0.0011013599409298123
3911901482,1,1,2,287,537000.0,体育说是圈,0.005065167939484146,0.0,2,0,11.752513167992705,31.953333333333333,0.026111111111109864,0.8876449417067193,0.053391035851761214
3951023103,0,1,1,10,102.0,o褐瞳o,0.0018756643311591621,0.0,0,1,0.3264344819910673,34.221111111111114,0.0,0.5,0.5
4056562585,0,1,1,1,1.0,亭甲歹开依,0.0018756643311591621,0.0,0,1,0.03245358239825673,34.279444444444444,0.0,0.5,0.5
4084917233,0,1,1,0,58.0,Ar0ct,0.0018756643311591621,0.0,0,1,0.0,35.55111111111111,0.0,0.5,0.5
5024929398,1,0,1,11,181000.0,老友友财,0.0018756643311591621,0.0,0,0,0.27714461358765613,36.81111111111111,0.0,0.8616104511049018,0.1401074549088543
5092614511,0,1,1,2,347.0,惠艺059xh,0.0018756643311591621,0.0,0,1,0.059911871957243186,35.08027777777778,0.0,0.5,0.5
5096284073,0,1,1,1,32000.0,枫眠雪86,0.0018756643311591621,0.0,0,1,0.02655377562429739,36.285833333333336,0.0,0.5,0.5
5099671091,0,1,1,1,55000.0,石泉泉Yo,0.0018756643311591621,0.0,0,1,0.03468223170525074,33.61527777777778,0.0,0.5,0.5
5100547430,1,4,5,135,519000.0,热剧抢先看,0.007835056651972004,7.672241829062451e-05,3,4,4.030325276529132,32.99027777777778,3.4441666666666677,0.926685144584041,0.10145856401823977
5107633116,0,1,1,2,77.0,剑雅教育,0.0018756643311591621,0.0,0,1,0.07335562041112903,33.05583333333333,0.0,0.5,0.5
5126200711,1,0,1,12,1097.0,拾光里的暖10,0.0018756643311591621,0.0,0,0,0.3289246165344924,35.968333333333334,0.0,0.9118230029643143,0.13978267431313485
5152552226,0,1,1,6,299.0,青莲与易安,0.0018756643311591621,0.0,0,1,0.18406054422931706,34.8425,0.0,0.5,0.5
5195924974,1,0,1,86,17000.0,simple不完美却最美,0.005065167939484146,0.0,2,0,3.010473261854643,33.5225,0.0,0.8456972783811592,0.11574891022989556
5235089692,1,1,2,160,15000.0,Oopsboomboom,0.0037362081026820686,0.0,2,0,4.5974177652484975,35.49444444444445,0.01444444444444315,0.9182230473301229,0.10015944163536197
5259572296,0,1,1,194,327.0,李鹿卡,0.0018756643311591621,0.0,0,1,6.364042028907021,34.17194444444444,0.0,0.5,0.5
5287031642,0,1,1,13,1.0,Qinghua瓷_938,0.0018756643311591621,0.0,0,1,0.43907790552611975,33.88027777777778,0.0,0.5,0.5
5300318966,0,1,1,17,84.0,小天是我的星空,0.0018756643311591621,0.0,0,1,0.5355690005471861,34.576388888888886,0.0,0.5,0.5
5312163974,0,1,1,10,30000.0,赏优集,0.0018756643311591621,0.0,0,1,0.36102654341213003,33.21388888888889,0.0,0.5,0.5
5327548852,1,0,1,11,1455.0,大锤和小加,0.0021946146919916607,0.0,1,0,0.3088552665121166,35.727777777777774,0.0,0.9403404928642443,0.1401074549088543
5349976738,1,0,1,14,646000.0,图灵塔罗v,0.0018756643311591621,0.0,0,0,0.3813756436787025,36.030277777777776,0.0,0.9038948235820968,0.13913311312169593
5358167853,0,1,1,1,226.0,呀哈哈哈瑜,0.0018756643311591621,0.0,0,1,0.0305984613014158,34.86805555555556,0.0,0.5,0.5
5362917467,0,1,1,148,78.0,华样旅途,0.0018756643311591621,0.0,0,1,5.483785280362893,32.954166666666666,0.0,0.5,0.5
5408596403,1,0,1,168,4544000.0,这把湖了,0.006659919743646638,0.0,3,0,5.179240499730339,34.793055555555554,0.0,0.8606530572878763,0.08911690138090068
5417283742,1,0,1,362,385000.0,娱扒爹,0.005330959906844561,0.0,3,0,10.029802175432394,35.86083333333333,0.0,0.9254596501372319,0.02610946581132744
5436341881,0,1,1,39,18.0,许诺不想说话,0.0018756643311591621,0.0,0,1,1.0178298444385236,36.458888888888886,0.0,0.5,0.5
5450193962,0,1,1,4,339.0,周尔菲,0.0018756643311591621,0.0,0,1,0.11079268488200107,35.86388888888889,0.0,0.5,0.5
5455361886,0,1,1,2,5193.0,飞侠的猪,0.0018756643311591621,0.0,0,1,0.2164773218240586,22.234166666666667,0.0,0.5,0.5
5462595147,0,1,1,0,41.0,拉黑后又是一场胜利,0.0018756643311591621,0.0,0,1,0.0,34.632777777777775,0.0,0.5,0.5
5493934570,1,0,1,139,1845000.0,风云学会陈经,0.006659919743646638,0.0,3,0,5.060403156650856,33.13027777777778,0.0,0.9085617758410496,0.09853553865676473
5498279694,0,1,1,0,342.0,鲤布布的,0.0018756643311591621,0.0,0,1,0.0,36.31611111111111,0.0,0.5,0.5
5502416778,0,1,1,0,654.0,-以后的从前,0.0018756643311591621,0.0,0,1,0.0,34.958888888888886,0.0,0.5,0.5
5516876068,1,0,1,1142,2286000.0,泽林啊哈哈哈哈哈,0.006659919743646638,0.0,3,0,37.259148102822884,34.22638888888889,0.0,0.86717005954747,0.22721939884984335
5534255215,0,2,2,2,1489.0,hi荷包鼓鼓,0.0018756643311591621,0.0,0,2,0.063127245519065,34.49583333333333,0.061666666666667425,0.5,0.5
5535324705,1,0,1,32,6267.0,Saoirse是自由,0.005862543841565392,0.0,3,0,1.0117207251262337,34.54083333333333,0.0,0.8870297751200031,0.13328706239874585
5538387716,1,0,1,0,3814000.0,体育名场面,0.0018756643311591621,0.0,0,0,0.0,36.289722222222224,0.0,0.9403404928642441,0.14368004146176824
5543477083,0,1,1,8,8.0,JoeJoe的帅舅舅,0.0018756643311591621,0.0,0,1,0.23367863591625687,35.3325,0.0,0.5,0.5
5543804339,1,0,1,1,13.0,好名都被创了,0.0018756643311591621,0.0,0,0,0.026487474096678214,36.310833333333335,0.0,0.8565231977199483,0.1433552608660488
5590175353,0,1,1,0,1394.0,吃吃就晕碳,0.0018756643311591621,0.0,0,1,0.0,36.823055555555555,0.0,0.5,0.5
5592240468,0,1,1,1,,,0.0018756643311591621,0.0,0,1,0.029955935978621593,35.08027777777778,0.0,0.5,0.5
5606716867,0,6,6,20,759000.0,吃瓜罗伯特,0.0018756643311591621,0.0,0,6,0.5405077772034077,34.36277777777778,1.9613888888888837,0.5,0.5
5609271095,1,0,1,60,2102000.0,知情小玛丽,0.006659919743646638,0.0,3,0,1.6065588996242344,36.2025,0.0,0.9182230473301229,0.12419320571860125
5632150618,1,0,1,124,50000.0,财主仁,0.0034704161353216537,0.0,1,0,14.827387983386691,21.238055555555555,0.0,0.9072069889419371,0.10340724759255647
5648565228,0,1,1,0,12000.0,遇见你_美好时光,0.0018756643311591621,0.0,0,1,0.0,31.011111111111113,0.0,0.5,0.5
5659508852,1,0,1,0,405000.0,追球王重阳,0.0018756643311591621,0.0,0,0,0.0,36.49583333333333,0.0,0.888825791224124,0.14368004146176824
5662929902,1,0,1,111,13000.0,晋王Peter,0.005065167939484146,0.0,2,0,8.750523565579691,25.404166666666665,0.0,0.8652234668553556,0.10762939533690932
5668989049,0,1,1,0,26.0,伊伊丫丫的微笑yiyi,0.0018756643311591621,0.0,0,1,0.0,37.00694444444444,0.0,0.5,0.5
5676121461,1,0,1,13,108000.0,铁锤小老哥,0.0018756643311591621,0.0,0,0,0.36849489521831036,35.632777777777775,0.0,0.9157110930307291,0.1394578937174154
5677362627,0,1,1,0,13000.0,_桃子幺幺_,0.0018756643311591621,0.0,0,1,0.0,33.22944444444445,0.0,0.5,0.5
5680387980,0,2,2,9,99.0,GPENGTHFT,0.0018756643311591621,0.0,0,2,0.3093075885250416,33.00194444444445,2.282499999999999,0.5,0.5
5708387101,0,1,1,3,12.0,陈尤里耶,0.0018756643311591621,0.0,0,1,0.09086433479040319,34.97,0.0,0.5,0.5
5719800126,1,0,1,90,1852.0,小何的河,0.0026730402332404077,0.0,1,0,3.70227893794934,31.90861111111111,0.0,0.8775071388841539,0.11444978784701776
5762999670,0,5,5,4,2002000.0,评论罗伯特,0.0018756643311591621,0.0,0,5,0.25160004391935076,18.133333333333333,18.17055555555556,0.5,0.5
